id,prompt
8470,"Please locate a person pointing to the right in the living room and say a joke"
8471,"Give me the cloth"
8472,"Go to the entrance, meet Francis, and escort him"
8473,"Please meet Jennifer at the dishwasher, follow her, and go to the bedroom"
8474,"Could you go to the couch, meet John, and follow him"
8475,"Meet Robin at the desk and guide her to the couch"
8476,"Tell me how many cloth there are on the sink"
8477,"Please find Alex at the couch and introduce it to Robin at the couch"
8478,"Could you please meet Robert at the exit and follow him"
8479,"Could you the kitchen"
8480,"Please dump the trash"
8481,"Robot please look for three containers in the dining room"
8482,"Please lead Skyler to the dining table"
8483,"Could you bring me the right most object from the end table"
8484,"Could you please lead Charlie to the bookcase, you can find him at the entrance"
8485,"Meet Patricia at the dishwasher, follow her, and escort her back"
8486,"Could you greet William at the desk and introduce it to Robin at the dishwasher"
8487,"Locate the fruits in the bedroom"
8488,"Robot please go to the dining table, meet Francis, and escort her to the bookcase"
8489,"Bring me the thinnest food from the bookcase"
8490,"Bring me the lightest object from the desk"
8491,"Find Alex at the rear door and introduce her to all the elders in the corridor."
8492,"Could you please find Francis at the back entrance and introduce her to all the people in the kitchen."
8493,"Go to the desk, locate the paprika, and put it on the sink"
8494,"Robot please deliver fruits to me"
8495,"Meet Alex at the entrance, follow him, and take him back"
8496,"Robot please follow Alex from the entrance to the bedroom"
8497,"Meet William at the dining table and follow him"
8498,"Go to the dining table, meet Robin, and follow him"
8499,"Look for the tray in the living room"
8500,"Bring me the right most object from the desk"
8501,"Robot please give fruits to me"
8502,"Meet Robin at the sink and lead him to the bookcase"
8503,"Meet Elizabeth at the dining table, follow her, and go to the living room"
8504,"Serve drinks to all the men in the corridor."
8505,"Bring me the apple from the counter"
8506,"Robot please find Michael at the dishwasher and escort him to his taxi"
8507,"Give me the right most object from the bookcase"
8508,"Could you locate a person pointing to the left in the corridor and say something about yourself"
8509,"Could you navigate to the sink, meet James, and lead him to the end table"
8510,"Could you Tell me the pose of the person at the bed"
8511,"Follow Skyler from the couch to the living room"
8512,"Meet William at the entrance, follow him, and go to the corridor"
8513,"Tell me the name of the person at the bed"
8514,"Locate the cleaning stuff in the living room"
8515,"Guide Francis to the sink, you can find her at the desk"
8516,"Please bring the pringles to the end table"
8517,"Bring me the object under the apple from the dining table"
8518,"Look for the fruits in the living room"
8519,"Navigate to the sink, meet Jennifer, and take her"
8520,"Take out the waste"
8521,"Meet Michael at the exit, follow him, and escort him back"
8522,"Lead John from the dining table to the couch"
8523,"Answer a question to the person raising their right arm in the living room"
8524,"Please find Charlie at the couch and escort her to her cab"
8525,"Could you please meet Jennifer at the sink and lead her to the dishwasher"
8526,"Meet Elizabeth at the end table and follow her to the kitchen"
8527,"Greet Francis at the bookcase and ask her to leave"
8528,"Meet Skyler at the exit, follow her, and navigate to the living room"
8529,"Tell me the pose of the person at the entrance"
8530,"Robot please meet Robert at the exit, follow him, and navigate to the dining room"
8531,"Meet Skyler at the end table, follow her, and navigate to the corridor"
8532,"Robot please Tell me how many pringles there are on the sink"
8533,"Greet Alex at the dishwasher and take him to his taxi"
8534,"Please escort Robin from the entrance to the exit"
8535,"Dump the trash"
8536,"Please provide snacks to everyone in the dining room."
8537,"Please greet Michael at the bed and guide him to his taxi"
8538,"Tell me how many apple there are on the bookcase"
8539,"Take out the trash"
8540,"Locate a person raising their right arm in the corridor and answer a question"
8541,"Tell me how many cleaning stuff there are on the desk"
8542,"Give me the food"
8543,"Robot please meet Jennifer at the bed, follow her, and take her back"
8544,"Take Charlie to the dining table, you may find him at the dishwasher"
8545,"Find Michael at the dining table and ask him to leave"
8546,"Find Charlie at the couch and introduce it to Mary at the entrance"
8547,"Face Alex at the main door and introduce her to all the men in the dining room."
8548,"Tell me how many containers there are on the storage table"
8549,"Robot please give me the cleaning stuff"
8550,"Could you Tell me the gender of the person in the dining room"
8551,"Could you greet Linda at the main entrance and introduce her to all the women in the corridor."
8552,"Robot please greet Francis at the front door and introduce him to everyone in the bedroom."
8553,"Tell me how many tableware there are on the side table"
8554,"Tell me the gender of the person in the living room"
8555,"Find the snacks in the corridor"
8556,"Follow Robin"
8557,"Dump the litter"
8558,"Arrange snacks to everyone in the living room."
8559,"Deliver fruits to the person pointing to the left in the bedroom"
8560,"Robot please bring my trolley to the cab"
8561,"Tell me the pose of the person in the dining room"
8562,"Tell me what's the lightest food on the cupboard"
8563,"Follow Skyler from the bookcase to the corridor"
8564,"Could you please take the bowl to the storage table"
8565,"Meet Alex at the sink, follow him, and escort him back"
8566,"Could you bring me the tray"
8567,"Deliver food to me"
8568,"Please meet Alex at the dishwasher and guide her to the bed"
8569,"Find three tableware in the kitchen"
8570,"Guide Charlie from the dining table to the desk"
8571,"Please go to the bedroom, find a person lying down, and answer a question"
8572,"Face Francis at the main door and introduce her to all the women in the living room."
8573,"Could you please follow Alex from the dishwasher to the bedroom"
8574,"Meet Robert at the couch and follow him to the dining room"
8575,"Meet Patricia at the dishwasher, follow her, and navigate to the kitchen"
8576,"Guide John from the entrance to the dining table"
8577,"Go to the bookcase, meet Alex, and follow her"
8578,"Go to the bookcase, meet Robin, and take her"
8579,"Could you please Tell me what's the biggest object on the bookcase"
8580,"Take Mary to the desk, you will find her at the desk"
8581,"Please lead Elizabeth from the desk to the entrance"
8582,"Meet Alex at the end table and follow him to the dining room"
8583,"Robot please meet Robert at the bed and follow him"
8584,"Please take Charlie from the exit to the bookcase"
8585,"Could you please navigate to the cupboard, look for the orange, and put it on the dining table"
8586,"Take the potato chips to the counter"
8587,"Tell me the name of the person at the exit"
8588,"Contact Robin at the main door and introduce him to everyone in the bedroom."
8589,"Lead Linda to the dishwasher, you will find her at the bookcase"
8590,"Tell me how many cleaning stuff there are on the cupboard"
8591,"Could you Tell me how many bowl there are on the storage table"
8592,"Contact Charlie at the entrance and ask him to leave"
8593,"Get the cloth and put it on the bookcase"
8594,"Could you please meet Linda at the dining table and guide her to the end table"
8595,"Face Alex at the front door and introduce him to all the guests in the kitchen."
8596,"Navigate to the kitchen, find a female person, and answer a question"
8597,"Meet Robert at the exit and follow him"
8598,"Meet Robin at the dining table and follow her"
8599,"Please navigate to the corridor, look for a male person, and say something about yourself"
8600,"Navigate to the end table, meet Linda, and follow her"
8601,"Could you please Tell me how many fruits there are on the side table"
8602,"Please bring the paprika from the corridor to the sink"
8603,"Could you please find the cutlery in the bedroom"
8604,"Please dump the junk"
8605,"Robot please give drinks to all the people in the dining room."
8606,"Could you bring me the food"
8607,"Go to the desk, meet Robin, and escort her to the sink"
8608,"Get the tray and place it on the end table"
8609,"Please look for the tableware in the dining room"
8610,"Go to the storage table, find the bowl, and deliver it to me"
8611,"Bring me the bowl"
8612,"Tell me how many people in the corridor are men"
8613,"Bring me the right most object from the cupboard"
8614,"Robot please the living room"
8615,"Give me the cutlery"
8616,"Guide Jennifer to the bookcase"
8617,"Accompany Jennifer to the bed"
8618,"Tell me the name of the person in the corridor"
8619,"Guide John to the entrance, you can find him at the dishwasher"
8620,"The kitchen"
8621,"Guide Robin to the dining table, you can find him at the end table"
8622,"Could you tell a joke to the person raising their right arm in the bedroom"
8623,"Robot please bring me the bowl"
8624,"Meet Mary at the dining table, follow her, and accompany her back"
8625,"Follow Robert from the exit to the bedroom"
8626,"Please give snacks to everyone in the bedroom."
8627,"Meet Linda at the dining table and follow her to the dining room"
8628,"Could you please navigate to the desk, meet James, and accompany him to the entrance"
8629,"Please take Robin to the dining table, you may find her at the exit"
8630,"Could you give drinks to all the children in the kitchen."
8631,"Meet Skyler at the entrance and follow him to the corridor"
8632,"Meet William at the end table, follow him, and accompany him back"
8633,"Accompany Francis to the bed"
8634,"Robot please give me the thinnest object from the side table"
8635,"Could you please guide Robin to the desk, you may find her at the dishwasher"
8636,"Meet Patricia at the bed and take her to the exit"
8637,"Lead Jennifer to the dishwasher, you can find her at the exit"
8638,"Robot please give me the right most object from the cupboard"
8639,"Could you please serve snacks to everyone in the living room."
8640,"Meet Jennifer at the sink, follow her, and accompany her back"
8641,"Guide Robert to the couch"
8642,"Look for three fruits in the corridor"
8643,"Find Michael at the bookcase and introduce it to Charlie at the entrance"
8644,"Please Tell me the pose of the person at the couch"
8645,"Could you give me the drinks"
8646,"Face Jennifer at the front entrance and introduce her to all the men in the dining room."
8647,"Could you please meet Michael at the entrance, follow him, and guide him back"
8648,"Go to the bedroom, look for a person sitting, and answer a question"
8649,"Lead Alex from the desk to the bookcase"
8650,"Tell me what's the heaviest food on the storage table"
8651,"Meet Michael at the end table, follow him, and escort him back"
8652,"Please meet William at the bookcase, follow him, and navigate to the dining room"
8653,"Could you please locate three food in the kitchen"
8654,"Could you the kitchen"
8655,"Robot please give drinks to everyone in the bedroom."
8656,"Give food to the person raising their left arm in the dining room"
8657,"Robot please Tell me the gender of the person in the dining room"
8658,"Navigate to the end table, find the tray, and deliver it to Michael at the exit"
8659,"Meet Charlie at the dining table, follow her, and navigate to the living room"
8660,"Please take Charlie to the dishwasher, you will find him at the dishwasher"
8661,"Could you please meet Francis at the entrance and accompany her to the sink"
8662,"Follow Jennifer"
8663,"Navigate to the exit, meet John, and take him"
8664,"Tell me the gender of the person at the bookcase"
8665,"Escort Elizabeth to the dishwasher"
8666,"Could you contact Skyler at the entrance and ask him to leave"
8667,"Take out the litter"
8668,"Could you please tell me which are the three smallest snacks on the cupboard"
8669,"Meet Robert at the dining table, follow him, and go to the dining room"
8670,"Please meet Francis at the dining table and follow him"
8671,"Could you meet Mary at the desk and accompany her to the dishwasher"
8672,"Could you please go to the exit, meet Robert, and take him"
8673,"Robot please look for a person pointing to the left in the kitchen and tell the day of the week"
8674,"Take the paprika from the counter and place it on the bookcase"
8675,"Grasp the bowl from the end table and bring it to Michael at the bed"
8676,"Navigate to the couch, meet Jennifer, and lead her"
8677,"Please locate a person pointing to the right in the kitchen and say your team's affiliation"
8678,"Robot please meet Charlie at the dining table and lead him to the bookcase"
8679,"Tell me how many cloth there are on the counter"
8680,"Robot please locate a person lying down in the kitchen and tell the day of the week"
8681,"Deliver cleaning stuff to me"
8682,"Follow Jennifer from the couch to the bedroom"
8683,"Lead James to the entrance"
8684,"Robot please meet Francis at the end table and escort her to the dishwasher"
8685,"Navigate to the end table, locate the cloth, and deliver it to Alex at the exit"
8686,"Could you please tell me which are the three smallest objects on the desk"
8687,"Greet Francis at the exit and introduce it to Michael at the entrance"
8688,"Could you please tell me how many people in the kitchen are men"
8689,"Meet Michael at the bed and follow him"
8690,"Give the tray to the person pointing to the right in the kitchen"
8691,"Could you please bring me the orange from the side table"
8692,"Could you please meet Skyler at the bookcase, follow him, and go to the bedroom"
8693,"Please meet Elizabeth at the bed and escort her to the entrance"
8694,"Find Robin at the couch and introduce it to Robert at the bookcase"
8695,"Navigate to the bookcase, meet John, and take him to the bookcase"
8696,"Distribute drinks to all the guests in the bedroom."
8697,"Could you please go to the desk, meet William, and escort him"
8698,"Navigate to the end table, meet Patricia, and follow her"
8699,"Could you meet Skyler at the entrance, follow her, and lead her back"
8700,"Could you go to the kitchen, look for a female person, and answer a question"
8701,"Meet Charlie at the sink and escort him to the end table"
8702,"Could you please meet Francis at the couch, follow him, and navigate to the corridor"
8703,"Meet Alex at the desk and follow her"
8704,"Meet Michael at the dining table, follow him, and take him back"
8705,"Could you place the bowl on the desk"
8706,"Please greet Michael at the desk and ask him to leave"
8707,"Face John at the entrance and ask him to leave"
8708,"Find Robin at the dishwasher and introduce it to Alex at the couch"
8709,"Could you Tell me what's the biggest cutlery on the side table"
8710,"Meet John at the end table, follow him, and escort him back"
8711,"Please deliver snacks to the person raising their right arm in the kitchen"
8712,"Go to the bookcase, locate the cloth, and place it on the bookcase"
8713,"Tell me what's the lightest cutlery on the bookcase"
8714,"Tell me how many cutlery there are on the sink"
8715,"Robot please give me the paprika from the side table"
8716,"Follow James from the end table to the dining room"
8717,"Face John at the front door and introduce him to everyone in the kitchen."
8718,"Please meet Skyler at the desk, follow her, and navigate to the corridor"
8719,"Meet Michael at the exit, follow him, and accompany him back"
8720,"Deliver the bowl to me"
8721,"Give me the heaviest object from the cupboard"
8722,"Could you meet Patricia at the couch and follow her to the dining room"
8723,"Please find a person pointing to the right in the kitchen and answer a question"
8724,"Tell me how many cloth there are on the bookcase"
8725,"Could you please find a male person in the kitchen and say the day of the month"
8726,"Give me the lightest snacks from the counter"
8727,"Could you please deliver fruits to the person pointing to the right in the bedroom"
8728,"Bring tableware to the person waving in the living room"
8729,"Please Tell me how many tableware there are on the dining table"
8730,"Go to the end table, meet Robert, and escort him"
8731,"Face Elizabeth at the couch and take her to her taxi"
8732,"Follow Michael from the entrance to the living room"
8733,"Could you meet Alex at the end table and escort her to the bookcase"
8734,"Could you Tell me the name of the person at the dining table"
8735,"Face Charlie at the bookcase and introduce it to Francis at the bed"
8736,"Follow William"
8737,"Please find Michael at the bed and lead him to his cab"
8738,"Tell me what's the largest containers on the storage table"
8739,"Find three drinks in the dining room"
8740,"Robot please escort Francis to the dishwasher"
8741,"Go to the living room, locate a female person, and tell a joke"
8742,"Could you find three cleaning stuff in the kitchen"
8743,"Find the bowl in the dining room"
8744,"Could you navigate to the bedroom, locate a male person, and answer a question"
8745,"Could you escort Michael from the entrance to the desk"
8746,"Meet Skyler at the dishwasher and take her to the end table"
8747,"Meet Patricia at the couch, follow her, and guide her back"
8748,"Robot please Tell me what's the lightest drinks on the side table"
8749,"Navigate to the desk, meet Elizabeth, and follow her"
8750,"Meet Skyler at the bookcase, follow him, and navigate to the corridor"
8751,"Escort John to the end table, you can find him at the entrance"
8752,"Please place the cloth on the desk"
8753,"Meet Elizabeth at the end table, follow her, and accompany her back"
8754,"Could you please say something about yourself to the person waving in the bedroom"
8755,"Look for the fruits in the bedroom"
8756,"Follow Patricia from the bookcase to the living room"
8757,"Accompany Alex to the couch"
8758,"Robot please tell me how many people in the kitchen are women"
8759,"Escort Patricia to the dishwasher"
8760,"Navigate to the entrance, meet Mary, and lead her"
8761,"Meet Charlie at the bed and follow her"
8762,"Please lead Mary to the bookcase, you will find her at the couch"
8763,"Robot please meet Linda at the end table, follow her, and go to the bedroom"
8764,"Meet William at the end table, follow him, and take him back"
8765,"Could you Tell me the name of the person in the dining room"
8766,"Meet Alex at the bookcase, follow her, and navigate to the kitchen"
8767,"Please take my bag to the taxi"
8768,"Please bring the cascade pod to the sink"
8769,"Could you please accompany Charlie from the entrance to the sink"
8770,"Could you please meet Linda and lead her"
8771,"Please navigate to the dining room, look for a person standing, and say something about yourself"
8772,"Robot please lead Linda from the exit to the dishwasher"
8773,"Robot please guide Alex from the dishwasher to the couch"
8774,"Go to the living room, find a person pointing to the left, and answer a question"
8775,"Meet John at the bookcase and follow him"
8776,"Could you please go to the dining room, locate a person waving, and tell what day is today"
8777,"Serve drinks to everyone in the living room."
8778,"Follow Skyler"
8779,"Could you please navigate to the exit, meet Skyler, and follow him"
8780,"Could you please navigate to the bookcase, meet Skyler, and accompany her"
8781,"Robot please follow William from the end table to the living room"
8782,"Lead Robin from the end table to the dining table"
8783,"Please navigate to the dining room, find a person lying down, and answer a question"
8784,"Dump the litter"
8785,"Meet William at the exit and follow him"
8786,"Meet Patricia at the dishwasher, follow her, and escort her back"
8787,"Deliver tableware to me"
8788,"Greet Linda at the dishwasher and accompany her to her taxi"
8789,"Guide Charlie to the dishwasher"
8790,"Robot please go to the bedroom, locate a person lying down, and tell something about yourself"
8791,"Could you please go to the storage table, locate the cloth, and deliver it to Linda at the bookcase"
8792,"Navigate to the end table, meet Robin, and follow her"
8793,"Please Tell me the pose of the person at the bookcase"
8794,"Meet Elizabeth at the couch and guide her to the couch"
8795,"Bring my valise to the uber"
8796,"Tell me what's the heaviest object on the end table"
8797,"Bring the orange from the corridor to the side table"
8798,"Follow William from the end table to the dining room"
8799,"Contact Skyler at the exit and lead him to his taxi"
8800,"Serve drinks to everyone in the kitchen."
8801,"Bring me the object above the paprika from the cupboard"
8802,"Could you contact Skyler at the desk and ask her to leave"
8803,"Meet Charlie at the end table and follow her to the dining room"
8804,"Robot please meet Skyler and accompany him"
8805,"Meet James and escort him"
8806,"Meet Francis at the desk and follow him"
8807,"Please dump the garbage"
8808,"Bring me the largest drinks from the counter"
8809,"Give me the right most object from the end table"
8810,"Meet Francis at the end table and follow her to the living room"
8811,"Greet Patricia at the dining table and ask her to leave"
8812,"Take the tray from the counter and place it on the storage table"
8813,"Take John from the bed to the bookcase"
8814,"Could you find Alex at the rear entrance and introduce him to everyone in the bedroom."
8815,"Meet Francis at the bed, follow him, and navigate to the kitchen"
8816,"Contact Robert at the entrance and escort him to his taxi"
8817,"Tell me what's the thinnest object on the sink"
8818,"Accompany James from the dining table to the dishwasher"
8819,"Greet Mary at the back door and introduce her to everyone in the living room."
8820,"Could you please take the dish to the cupboard"
8821,"Give me the right most object from the dining table"
8822,"Tell your team's affiliation to the person pointing to the right in the corridor"
8823,"Bring the bowl to the person raising their left arm in the corridor"
8824,"Give tableware to the person raising their left arm in the dining room"
8825,"Robot please Tell me what's the biggest object on the storage table"
8826,"Please follow Francis from the dining table to the dining room"
8827,"Contact Francis at the dining table and accompany her to her cab"
8828,"Find three fruits in the living room"
8829,"Face Michael at the couch and guide him to his taxi"
8830,"Could you please Tell me how many dish there are on the storage table"
8831,"Could you Tell me how many cloth there are on the cupboard"
8832,"Pick up the bowl from the side table and give it to me"
8833,"Give me the object above the sponge from the cupboard"
8834,"Could you meet Robin at the exit and escort her to the couch"
8835,"Could you meet Patricia at the end table and take her to the desk"
8836,"Follow Charlie from the entrance to the corridor"
8837,"Give me the right most object from the desk"
8838,"Robot please meet William at the exit, follow him, and navigate to the bedroom"
8839,"Face Linda at the couch and introduce it to Francis at the sink"
8840,"Take the cloth and place it on the desk"
8841,"Deliver food to me"
8842,"Take the knife to the end table"
8843,"Deliver drinks to the person raising their right arm in the bedroom"
8844,"Find the fruits in the living room"
8845,"Follow Linda"
8846,"Deliver fruits to the person raising their right arm in the corridor"
8847,"Bring cutlery to the person raising their right arm in the kitchen"
8848,"Meet Elizabeth at the bookcase, follow her, and navigate to the living room"
8849,"Please locate a man in the dining room and answer a question"
8850,"Say something about yourself to the person pointing to the right in the corridor"
8851,"Could you please follow Robert from the end table to the corridor"
8852,"Could you please Tell me what's the largest object on the side table"
8853,"Please answer a question to the person raising their right arm in the dining room"
8854,"The bedroom"
8855,"Tell me what's the smallest object on the end table"
8856,"Bring fruits to the person waving in the kitchen"
8857,"Meet Jennifer and guide her"
8858,"Meet Jennifer and take her"
8859,"Please meet Francis at the exit, follow him, and go to the corridor"
8860,"Could you face Robin at the main door and introduce him to all the children in the living room."
8861,"Tell me how many bowl there are on the counter"
8862,"Could you please find John at the bookcase and escort him to his uber"
8863,"Navigate to the dishwasher, meet Skyler, and follow her"
8864,"Say what day is today to the person raising their right arm in the corridor"
8865,"Find Robin at the main entrance and introduce her to everyone in the dining room."
8866,"Tell me what's the lightest object on the desk"
8867,"Could you please deliver drinks to all the women in the kitchen."
8868,"Please meet Patricia at the bookcase and follow her"
8869,"Answer a question to the person waving in the kitchen"
8870,"Please navigate to the bookcase, meet Francis, and follow her"
8871,"Bring my bag to the cab"
8872,"Could you please meet Robin at the dishwasher, follow him, and guide him back"
8873,"Follow Robin from the sink to the living room"
8874,"Give me the apple from the end table"
8875,"Could you please tell me which are the three thinnest objects on the sink"
8876,"Please contact Robin at the exit and ask him to leave"
8877,"Give me the heaviest object from the storage table"
8878,"Robot please Tell me what's the largest object on the bookcase"
8879,"The living room"
8880,"Bring cleaning stuff to the person pointing to the right in the kitchen"
8881,"Please Tell me what's the lightest object on the end table"
8882,"Please pick up the bowl from the sink and place it on the end table"
8883,"Robot please face Skyler at the couch and introduce it to Robert at the bookcase"
8884,"Tell me how many bowl there are on the storage table"
8885,"Tell me the gender of the person in the corridor"
8886,"Could you give me the cleaning stuff"
8887,"Say what day is today to the person pointing to the right in the kitchen"
8888,"Tell me how many snacks there are on the storage table"
8889,"Tell me how many people in the bedroom are male"
8890,"Contact Skyler at the exit and ask him to leave"
8891,"Meet Robin at the end table, follow her, and go to the bedroom"
8892,"Could you take the tray from the storage table and place it on the desk"
8893,"Navigate to the sink, meet James, and lead him to the sink"
8894,"Meet Patricia at the exit, follow her, and lead her back"
8895,"Tell me which are the three largest snacks on the storage table"
8896,"Deliver fruits to the person waving in the kitchen"
8897,"Please greet Skyler at the front entrance and introduce him to all the women in the bedroom."
8898,"Find a person raising their left arm in the bedroom and answer a question"
8899,"Could you tell your team's affiliation to the person raising their left arm in the kitchen"
8900,"Locate the fruits in the living room"
8901,"Tell me how many people in the kitchen are standing"
8902,"Please Tell me what's the thinnest object on the storage table"
8903,"Meet Charlie at the sink, follow her, and go to the living room"
8904,"Go to the dining table, meet James, and follow him"
8905,"Could you Tell me what's the thinnest object on the sink"
8906,"Face Michael at the couch and ask him to leave"
8907,"Meet Patricia at the dining table, follow her, and navigate to the dining room"
8908,"Give me the object above the orange from the dining table"
8909,"Take my valise to the cab"
8910,"Please face John at the dishwasher and introduce it to Robert at the bed"
8911,"Tell me how many drinks there are on the storage table"
8912,"Meet Michael at the dishwasher, follow him, and guide him back"
8913,"Face Charlie at the front door and introduce her to everyone in the corridor."
8914,"Bring my bag to the taxi"
8915,"Robot please escort Elizabeth to the dishwasher"
8916,"Please go to the sink, meet John, and follow him"
8917,"Give me the orange from the end table"
8918,"Could you please meet Alex at the dishwasher, follow him, and escort him back"
8919,"Meet Francis at the end table and follow him"
8920,"Please distribute drinks to everyone in the kitchen."
8921,"Meet Linda at the sink, follow her, and guide her back"
8922,"Guide Robin from the dining table to the exit"
8923,"Bring me the thinnest cutlery from the side table"
8924,"Meet Robert at the sink, follow him, and escort him back"
8925,"Robot please meet Robin at the couch, follow him, and guide him back"
8926,"Bring me the biggest food from the dining table"
8927,"Robot please meet Charlie at the entrance, follow him, and take him back"
8928,"Tell me what's the largest object on the bookcase"
8929,"Robot please tell your team's affiliation to the person pointing to the right in the living room"
8930,"Bring me the bowl"
8931,"Get the bowl from the sink and deliver it to Alex at the couch"
8932,"Please give me the cleaning stuff"
8933,"Could you please tell me how many people in the kitchen are lying down"
8934,"Tell me the pose of the person in the kitchen"
8935,"Meet William at the couch and escort him to the dishwasher"
8936,"Bring me the heaviest object from the sink"
8937,"Face Michael at the main door and introduce him to all the people in the corridor."
8938,"Find Linda at the desk and lead her to her uber"
8939,"Face Robert at the front door and introduce him to everyone in the corridor."
8940,"Tell me which are the three thinnest objects on the counter"
8941,"Give me the smallest object from the end table"
8942,"Meet Elizabeth and lead her"
8943,"Take James from the dining table to the bed"
8944,"Find the food in the dining room"
8945,"Meet James at the dishwasher, follow him, and go to the living room"
8946,"Meet Alex at the sink, follow her, and take her back"
8947,"Robot please get the tray from the desk and bring it to me"
8948,"Could you follow Jennifer from the couch to the living room"
8949,"Deliver cutlery to me"
8950,"Could you Tell me how many tray there are on the cupboard"
8951,"Could you please say what day is tomorrow to the person raising their right arm in the dining room"
8952,"Navigate to the kitchen, look for a female person, and tell the day of the week"
8953,"Navigate to the living room, find a girl, and answer a question"
8954,"Navigate to the exit, meet Mary, and take her to the exit"
8955,"Follow Francis from the desk to the bedroom"
8956,"Could you grasp the bowl from the end table and place it on the desk"
8957,"Robot please meet Michael at the entrance, follow him, and lead him back"
8958,"Tell me what's the smallest fruits on the dining table"
8959,"Robot please navigate to the bookcase, meet Skyler, and escort him"
8960,"Could you please deliver fruits to me"
8961,"Please meet John at the end table, follow him, and lead him back"
8962,"Meet Charlie at the dining table, follow her, and lead her back"
8963,"Could you please meet Robin and lead him"
8964,"Could you please Tell me how many bowl there are on the counter"
8965,"Could you please meet James at the exit, follow him, and guide him back"
8966,"Give me the left most object from the storage table"
8967,"Navigate to the dining table, meet John, and follow him"
8968,"Could you please meet Robin at the bookcase, follow her, and take her back"
8969,"Meet Michael at the exit, follow him, and escort him back"
8970,"Navigate to the couch, meet Robin, and take him to the entrance"
8971,"Meet Robert at the bed and escort him to the exit"
8972,"Bring me the bowl"
8973,"Meet Francis at the sink, follow him, and escort him back"
8974,"Please meet Charlie at the exit and lead him to the couch"
8975,"Bring me the fruits"
8976,"Contact John at the exit and introduce it to Robert at the couch"
8977,"Tell me what's the lightest object on the side table"
8978,"Navigate to the sink, meet Michael, and accompany him"
8979,"Bring me the right most object from the end table"
8980,"Greet Skyler at the sink and accompany him to his uber"
8981,"Tell me what's the thinnest containers on the end table"
8982,"Please navigate to the cupboard, find the bowl, and place it on the sink"
8983,"Bring me the heaviest object from the end table"
8984,"The bedroom"
8985,"Meet Alex at the desk, follow her, and navigate to the living room"
8986,"Could you Tell me the name of the person at the bed"
8987,"Lead Linda to the sink, you may find her at the desk"
8988,"Go to the bedroom, locate a person raising their left arm, and tell a joke"
8989,"Give me the apple from the desk"
8990,"Tell me how many tray there are on the end table"
8991,"Could you find Linda at the rear door and introduce her to all the elders in the kitchen."
8992,"Tell me how many cutlery there are on the side table"
8993,"Could you please go to the bookcase, look for the cloth, and put it on the counter"
8994,"Meet James at the entrance, follow him, and navigate to the living room"
8995,"Robot please Tell me what's the heaviest drinks on the end table"
8996,"Could you tell the time to the person raising their left arm in the living room"
8997,"Follow Jennifer"
8998,"Could you please bring the apple from the bedroom to the side table"
8999,"Get the paprika from the sink and give it to Charlie at the dishwasher"
9000,"Face Charlie at the sink and introduce it to Francis at the dishwasher"
9001,"Could you find the fruits in the bedroom"
9002,"Could you meet James at the end table, follow him, and go to the bedroom"
9003,"Could you please navigate to the bed, meet Michael, and lead him"
9004,"Take Skyler from the entrance to the bookcase"
9005,"Give me the biggest object from the bookcase"
9006,"Robot please Tell me the pose of the person at the exit"
9007,"Could you bring the cloth to the dining table"
9008,"Go to the corridor, find a person pointing to the right, and tell a joke"
9009,"Could you meet Charlie at the desk, follow her, and navigate to the living room"
9010,"Meet William at the end table, follow him, and lead him back"
9011,"Could you follow Linda"
9012,"Go to the exit, meet Skyler, and accompany him to the bookcase"
9013,"Find James at the front door and introduce him to everyone in the bedroom."
9014,"Meet Skyler at the couch, follow her, and take her back"
9015,"Bring me the object behind the cascade pod from the side table"
9016,"Meet Alex at the sink and accompany her to the couch"
9017,"Tell me the name of the person at the end table"
9018,"Tell me what's the smallest object on the end table"
9019,"Robot please take Alex from the bed to the couch"
9020,"Contact Jennifer at the rear door and introduce her to everyone in the corridor."
9021,"Meet Elizabeth at the couch, follow her, and lead her back"
9022,"Tell me the pose of the person at the end table"
9023,"Please follow Charlie"
9024,"Navigate to the bed, meet Charlie, and guide her to the dishwasher"
9025,"Tell me which are the three thinnest objects on the sink"
9026,"Take the tray from the sink and deliver it to James at the dishwasher"
9027,"Could you navigate to the dining table, meet James, and accompany him to the bed"
9028,"Could you Tell me how many snacks there are on the side table"
9029,"Please dump the trash"
9030,"Locate three drinks in the kitchen"
9031,"Could you please meet William at the bookcase and take him to the entrance"
9032,"Could you bring me the cutlery"
9033,"Give me the object on top of the apple from the counter"
9034,"Robot please guide Francis from the dining table to the couch"
9035,"Give snacks to everyone in the dining room."
9036,"Go to the living room, look for a person pointing to the right, and answer a question"
9037,"Navigate to the counter, look for the bowl, and deliver it to me"
9038,"Tell me which are the three heaviest objects on the dining table"
9039,"Please bring me the tableware"
9040,"Could you please follow James"
9041,"Robot please follow Skyler"
9042,"Navigate to the entrance, meet Alex, and escort him to the dishwasher"
9043,"Could you please take my suitcase to the taxi"
9044,"Bring me the lightest tableware from the counter"
9045,"Could you meet Michael at the entrance, follow him, and take him back"
9046,"Robot please take Patricia to the couch, you may find her at the sink"
9047,"Meet Michael at the dishwasher and follow him"
9048,"Please bring the paprika from the living room to the side table"
9049,"Pick up the noodles and put it on the counter"
9050,"Navigate to the bookcase, look for the tray, and give it to Robin at the couch"
9051,"Could you please arrange snacks to all the men in the dining room."
9052,"Please give me the fruits"
